,Timestamp,Machine,Temperature,Pressure,PartLength,PartResistance
74,08/03/2022 00:06,1,303,100,50.38448842,6.249158977
75,08/03/2022 00:06,1,303,100,47.00212672,6.99855698
76,08/03/2022 00:06,1,303,100,48.3063408,7.124582813
77,08/03/2022 00:06,1,303,100,47.42698153,6.829784392
78,08/03/2022 00:06,1,303,100,48.00610887,7.147817235
79,08/03/2022 00:06,1,303,100,49.15773586,6.801314948
80,08/03/2022 00:06,1,303,100,48.53915609,6.889091389
81,08/03/2022 00:06,1,303,100,49.45262864,6.697604397
82,08/03/2022 00:06,1,303,100,49.15722454,7.19294903
83,08/03/2022 00:06,1,303,100,45.88806177,6.450095109
84,08/03/2022 00:06,1,303,100,47.5095439,7.292024637
85,08/03/2022 00:07,1,303,100,48.95218716,7.386921705
86,08/03/2022 00:07,1,303,100,49.22179016,6.43627788
87,08/03/2022 00:07,1,303,100,50.71217542,6.334069577
88,08/03/2022 00:07,1,303,100,49.67216386,7.021746428
89,08/03/2022 00:07,1,303,100,49.3848314,7.983224339
90,08/03/2022 00:07,1,303,100,48.85974533,7.339164736
91,08/03/2022 00:07,1,303,100,44.89201479,6.907133947
92,08/03/2022 00:07,1,303,100,45.85730733,6.840632662
93,08/03/2022 00:07,1,303,100,47.54986955,6.287149789
94,08/03/2022 00:07,1,303,100,45.26707036,6.898694453
95,08/03/2022 00:07,1,303,100,48.48236094,6.583709332
96,08/03/2022 00:07,1,303,100,48.20648702,7.0641592
97,08/03/2022 00:08,1,303,100,50.2168864,7.267420973
98,08/03/2022 00:08,1,303,100,47.63690459,7.159201243
99,08/03/2022 00:08,1,303,100,48.49462687,6.755369491
100,08/03/2022 00:08,1,303,100,48.48353841,6.861548732
101,08/03/2022 00:08,1,303,100,48.74431164,6.865037381
102,08/03/2022 00:08,1,303,100,49.48340835,7.072422672
103,08/03/2022 00:08,1,303,100,51.35686185,6.510861395
104,08/03/2022 00:08,1,303,100,47.79904416,6.606254544
105,08/03/2022 00:08,1,303,100,47.35206598,7.311971459
106,08/03/2022 00:08,1,303,100,48.62209007,6.851911724
107,08/03/2022 00:08,1,303,100,49.454879,6.747035795
108,08/03/2022 00:08,1,303,100,49.45008411,7.075418098
109,08/03/2022 00:09,1,303,100,47.13302205,6.173662973
110,08/03/2022 00:09,1,303,100,48.90228987,6.248720751
111,08/03/2022 00:09,1,303,100,51.21425556,6.708986334
112,08/03/2022 00:09,1,303,100,47.54231363,7.388044216
113,08/03/2022 00:09,1,303,100,48.94755763,6.826849319
114,08/03/2022 00:09,1,303,100,47.55431314,7.178932775
115,08/03/2022 00:09,1,303,100,48.96292083,6.915181073
116,08/03/2022 00:09,1,303,100,47.48009991,6.939223773
117,08/03/2022 00:09,1,303,100,51.30595588,7.094389077
118,08/03/2022 00:09,1,303,100,48.68263182,7.063640597
119,08/03/2022 00:09,1,303,100,48.20463575,6.534863293
120,08/03/2022 00:09,1,303,100,49.06502995,6.416561815
121,08/03/2022 00:10,1,303,100,48.24656758,7.341040795
122,08/03/2022 00:10,1,303,100,48.29858023,7.543521887
123,08/03/2022 00:10,1,303,100,48.97466228,6.4994806
124,08/03/2022 00:10,1,303,100,47.31743748,7.095478173
125,08/03/2022 00:10,1,303,100,51.27774528,7.544996177
126,08/03/2022 00:10,1,303,100,50.57813334,7.221028634
127,08/03/2022 00:10,1,303,100,50.55676182,6.695733302
128,08/03/2022 00:10,1,303,100,49.94492756,6.997993677
129,08/03/2022 00:10,1,303,100,49.90589037,6.601274115
130,08/03/2022 00:10,1,303,100,50.6704306,6.606758798
131,08/03/2022 00:10,1,303,100,48.676676,6.784832961
132,08/03/2022 00:10,1,303,100,48.43676156,6.639635707
133,08/03/2022 00:11,1,303,100,48.68442763,6.448100351
134,08/03/2022 00:11,1,303,100,47.25195961,7.196728458
135,08/03/2022 00:11,1,303,100,49.00099395,7.101135254
136,08/03/2022 00:11,1,303,100,50.65187889,6.764447656
137,08/03/2022 00:11,1,303,100,50.73360491,6.754295358
138,08/03/2022 00:11,1,303,100,48.92199642,6.187676691
139,08/03/2022 00:11,1,303,100,48.94003402,6.186844168
140,08/03/2022 00:11,1,303,100,47.83960105,6.612658694
141,08/03/2022 00:11,1,303,100,47.62902576,6.816910188
142,08/03/2022 00:11,1,303,100,47.51127512,7.09245068
143,08/03/2022 00:11,1,303,100,48.31776466,6.646473582
144,08/03/2022 00:11,1,303,100,48.33666714,6.857932321
145,08/03/2022 00:12,1,303,100,50.1046004,7.447585712
146,08/03/2022 00:12,1,303,100,49.02991586,6.51532168
147,08/03/2022 00:12,1,303,100,49.84419491,6.977761185
148,08/03/2022 00:12,1,303,100,49.64329464,6.888426812
149,08/03/2022 00:12,1,303,100,50.86672825,6.688939518
150,08/03/2022 00:12,1,303,100,49.07290809,6.810059912
151,08/03/2022 00:12,1,303,100,48.60786872,6.775274004
152,08/03/2022 00:12,1,303,100,47.53344677,6.950071842
153,08/03/2022 00:12,1,303,100,49.79236748,6.704194366
154,08/03/2022 00:12,1,303,100,48.0679213,7.124317134
155,08/03/2022 00:12,1,303,100,49.06598144,6.714291243
156,08/03/2022 00:12,1,303,100,52.39538049,7.839094403
157,08/03/2022 00:13,1,303,100,49.27229438,7.181456358
158,08/03/2022 00:13,1,303,100,51.82440488,7.183297307
159,08/03/2022 00:13,1,303,100,47.35478118,6.783791427
160,08/03/2022 00:13,1,303,100,49.11910927,7.373218987
161,08/03/2022 00:13,1,303,100,50.84568887,6.416457831
162,08/03/2022 00:13,1,303,100,47.9171185,6.610405929
163,08/03/2022 00:13,1,303,100,48.66881118,7.415691358
164,08/03/2022 00:13,1,303,100,50.39042501,7.29449781
165,08/03/2022 00:13,1,303,100,49.71084289,6.26496746
166,08/03/2022 00:13,1,303,100,50.02950762,7.066896314
167,08/03/2022 00:13,1,303,100,49.48986233,6.589929188
168,08/03/2022 00:13,1,303,100,50.15954625,7.082494084
169,08/03/2022 00:14,1,303,100,51.77049186,7.068373724
170,08/03/2022 00:14,1,303,100,47.81930437,6.698472514
171,08/03/2022 00:14,1,303,100,47.46477596,7.019127645
172,08/03/2022 00:14,1,303,100,47.56941417,7.243172888
173,08/03/2022 00:14,1,303,100,48.20599963,6.761712649
174,08/03/2022 00:14,1,303,100,49.60161309,6.807320331
175,08/03/2022 00:14,1,303,100,48.14085568,7.203547954
176,08/03/2022 00:14,1,303,100,48.86812112,7.210682728
177,08/03/2022 00:14,1,303,100,48.81841009,7.296591339
178,08/03/2022 00:14,1,303,100,46.93676709,7.119872243
179,08/03/2022 00:14,1,303,100,49.26121885,7.488981408
180,08/03/2022 00:14,1,303,100,48.89276337,6.979164432
181,08/03/2022 00:15,1,303,100,48.51949928,7.063102897
182,08/03/2022 00:15,1,303,100,49.72379329,6.522904907
183,08/03/2022 00:15,1,303,100,53.15626084,6.681737187
184,08/03/2022 00:15,1,303,100,50.65847737,6.762905897
185,08/03/2022 00:15,1,303,100,51.05559486,7.592351804
186,08/03/2022 00:15,1,303,100,47.45945282,6.647122053
187,08/03/2022 00:15,1,303,100,50.3891063,6.449175724
188,08/03/2022 00:15,1,303,100,46.92137913,6.296455051
189,08/03/2022 00:15,1,303,100,47.16465022,7.035218467
190,08/03/2022 00:15,1,303,100,48.12888564,6.649532249
191,08/03/2022 00:15,1,303,100,48.97022047,7.289465668
192,08/03/2022 00:16,1,303,100,48.37470066,12.31727338
193,08/03/2022 00:16,1,303,100,46.4516393,7.159494304
194,08/03/2022 00:16,1,303,100,49.95558877,7.356672863
195,08/03/2022 00:16,1,303,100,46.79636012,7.488812979
196,08/03/2022 00:16,1,303,100,50.25355501,7.630843716
197,08/03/2022 00:16,1,303,100,49.67897491,7.122070472
198,08/03/2022 00:16,1,303,100,49.50998317,6.8067766
199,08/03/2022 00:16,1,303,100,49.15342394,6.642713598
200,08/03/2022 00:16,1,303,100,47.22607489,6.893226382
201,09/03/2022 00:00,1,303,200,48.96897117,6.732350982
202,09/03/2022 00:00,1,303,200,50.61542656,6.218429466
203,09/03/2022 00:00,1,303,200,46.77487833,5.930771884
204,09/03/2022 00:00,1,303,200,47.10164393,6.24519931
205,09/03/2022 00:00,1,303,200,46.77953021,6.051596902
206,09/03/2022 00:00,1,303,200,50.02295421,6.683442034
207,09/03/2022 00:00,1,303,200,49.4373352,6.334572826
208,09/03/2022 00:00,1,303,200,48.84449855,6.821931974
209,09/03/2022 00:00,1,303,200,47.63617036,7.1134331
210,09/03/2022 00:00,1,303,200,48.26161009,6.46864141
211,09/03/2022 00:00,1,303,200,47.8539739,6.843495076
212,09/03/2022 00:00,1,303,200,49.92464721,6.527624114
213,09/03/2022 00:01,1,303,200,45.69987567,6.277261283
214,09/03/2022 00:01,1,303,200,46.60887164,6.519165563
215,09/03/2022 00:01,1,303,200,49.04450478,6.404944084
216,09/03/2022 00:01,1,303,200,49.23674047,6.478027106
217,09/03/2022 00:01,1,303,200,48.50602171,6.305698457
218,09/03/2022 00:01,1,303,200,50.85095127,6.516942872
219,09/03/2022 00:01,1,303,200,47.20224726,5.962622354
220,09/03/2022 00:01,1,303,200,49.38378339,6.67326981
221,09/03/2022 00:01,1,303,200,46.45907049,6.750237304
222,09/03/2022 00:01,1,303,200,47.60747797,6.336865699
223,09/03/2022 00:01,1,303,200,49.06464179,6.544445407
224,09/03/2022 00:01,1,303,200,49.59956809,5.906734217
225,09/03/2022 00:02,1,303,200,49.83556232,6.285173093
226,09/03/2022 00:02,1,303,200,49.99454811,6.13678482
227,09/03/2022 00:02,1,303,200,50.20772161,6.280673836
228,09/03/2022 00:02,1,303,200,48.45213588,6.44927648
229,09/03/2022 00:02,1,303,200,50.79985469,6.030139974
230,09/03/2022 00:02,1,303,200,47.8554188,6.295520729
231,09/03/2022 00:02,1,303,200,49.26162461,6.520430766
232,09/03/2022 00:02,1,303,200,46.11728575,6.751655034
233,09/03/2022 00:02,1,303,200,48.85771491,6.492262115
234,09/03/2022 00:02,1,303,200,46.60920314,7.03751381
235,09/03/2022 00:02,1,303,200,51.16096545,6.467305144
236,09/03/2022 00:02,1,303,200,48.22847531,6.395207488
237,09/03/2022 00:03,1,303,200,48.12872274,6.280969062
238,09/03/2022 00:03,1,303,200,49.38187699,6.498735915
239,09/03/2022 00:03,1,303,200,46.11429646,6.296586836
240,09/03/2022 00:03,1,303,200,49.34974096,5.520714532
241,09/03/2022 00:03,1,303,200,48.33047858,6.106085854
242,09/03/2022 00:03,1,303,200,50.42721204,6.38674279
243,09/03/2022 00:03,1,303,200,49.92825832,6.548143305
244,09/03/2022 00:03,1,303,200,48.00963622,6.244167526
245,09/03/2022 00:03,1,303,200,47.71621903,5.890850903
246,09/03/2022 00:03,1,303,200,46.31746389,5.529770449
247,09/03/2022 00:03,1,303,200,49.36466109,6.098748205
248,09/03/2022 00:03,1,303,200,51.19883085,6.627179243
249,09/03/2022 00:04,1,303,200,49.45525829,5.814587843
250,09/03/2022 00:04,1,303,200,49.04098866,6.606321542
251,09/03/2022 00:04,1,303,200,50.99463662,6.4740146
252,09/03/2022 00:04,1,303,200,49.03297721,6.40637346
253,09/03/2022 00:04,1,303,200,47.68272431,6.594567983
254,09/03/2022 00:04,1,303,200,48.85005939,6.531309454
255,09/03/2022 00:04,1,303,200,50.99042304,6.294359605
256,09/03/2022 00:04,1,303,200,47.65941032,6.109635555
257,09/03/2022 00:04,1,303,200,47.38373387,6.239774607
258,09/03/2022 00:04,1,303,200,48.63591258,6.03501682
259,09/03/2022 00:04,1,303,200,51.84824426,6.095539581
260,09/03/2022 00:04,1,303,200,50.1017644,6.63433525
261,09/03/2022 00:05,1,303,200,47.96296782,6.236170317
262,09/03/2022 00:05,1,303,200,46.60356722,6.051502583
263,09/03/2022 00:05,1,303,200,49.44712029,5.871808603
264,09/03/2022 00:05,1,303,200,51.48799443,6.526010757
265,09/03/2022 00:05,1,303,200,48.64285388,6.50177724
266,09/03/2022 00:05,1,303,200,48.90309761,6.123670452
267,09/03/2022 00:05,1,303,200,49.06400344,6.269990591
268,09/03/2022 00:05,1,303,200,49.91284908,6.841658321
269,09/03/2022 00:05,1,303,200,49.07840887,6.168784402
270,09/03/2022 00:05,1,303,200,48.02544935,6.047104688
271,09/03/2022 00:05,1,303,200,50.17855536,6.815349887
272,09/03/2022 00:05,1,303,200,53.21680935,6.403511681
273,09/03/2022 00:06,1,303,200,49.05473886,6.798959419
274,09/03/2022 00:06,1,303,200,50.79128629,5.920143289
275,09/03/2022 00:06,1,303,200,46.54810996,6.133165947
276,09/03/2022 00:06,1,303,200,47.8464927,5.986178026
277,09/03/2022 00:06,1,303,200,48.93606845,6.492385687
278,09/03/2022 00:06,1,303,200,50.34701237,6.251298828
279,09/03/2022 00:06,1,303,200,50.15411575,6.269662583
280,09/03/2022 00:06,1,303,200,47.77555438,6.482142891
281,09/03/2022 00:06,1,303,200,49.87401358,6.703997696
282,09/03/2022 00:06,1,303,200,47.74599507,6.354987003
283,09/03/2022 00:06,1,303,200,47.42594922,6.498244286
284,09/03/2022 00:06,1,303,200,48.29788502,6.274826926
285,09/03/2022 00:07,1,303,200,49.00632572,6.117531869
286,09/03/2022 00:07,1,303,200,46.14380551,6.532850151
287,09/03/2022 00:07,1,303,200,50.07117862,6.252169035
288,09/03/2022 00:07,1,303,200,50.98143734,6.315312613
289,09/03/2022 00:07,1,303,200,47.32882107,6.049881926
290,09/03/2022 00:07,1,303,200,50.24019498,5.604005045
291,09/03/2022 00:07,1,303,200,47.04056147,5.748505579
292,09/03/2022 00:07,1,303,200,46.22901792,6.696520359
293,09/03/2022 00:07,1,303,200,47.80333122,6.851715885
294,09/03/2022 00:07,1,303,200,49.96015393,6.07927496
295,09/03/2022 00:07,1,303,200,46.98369657,5.980697589
296,09/03/2022 00:07,1,303,200,47.77077139,6.242940696
297,09/03/2022 00:08,1,303,200,48.90338583,6.304371899
298,09/03/2022 00:08,1,303,200,48.80835671,6.047865935
299,09/03/2022 00:08,1,303,200,51.93664412,6.021995553
300,09/03/2022 00:08,1,303,200,51.19297261,6.55822379
301,09/03/2022 00:08,1,303,200,47.95422239,6.381116708
302,09/03/2022 00:08,1,303,200,49.11940435,5.997502748
303,09/03/2022 00:08,1,303,200,51.93226524,5.991344579
304,09/03/2022 00:08,1,303,200,48.90660324,6.062569224
305,09/03/2022 00:08,1,303,200,48.12026156,6.563149902
306,09/03/2022 00:08,1,303,200,48.84631832,6.358464437
307,09/03/2022 00:08,1,303,200,46.32202145,6.290279779
308,09/03/2022 00:08,1,303,200,48.51009386,6.106057032
309,09/03/2022 00:09,1,303,200,50.79175962,6.156397109
310,09/03/2022 00:09,1,303,200,48.63415296,6.272241974
311,09/03/2022 00:09,1,303,200,47.94867306,5.76885831
312,09/03/2022 00:09,1,303,200,49.10679653,5.910515131
313,09/03/2022 00:09,1,303,200,48.44702246,6.230634104
314,09/03/2022 00:09,1,303,200,45.79703044,5.93867844
315,09/03/2022 00:09,1,303,200,50.7154756,6.548150275
316,09/03/2022 00:09,1,303,200,47.30496831,5.762043767
317,09/03/2022 00:09,1,303,200,49.94105755,6.176207532
318,09/03/2022 00:09,1,303,200,49.40900925,6.695745809
319,09/03/2022 00:09,1,303,200,47.5067106,6.131421251
320,09/03/2022 00:09,1,303,200,48.38674851,6.322583934
321,09/03/2022 00:10,1,303,200,47.63773292,6.183395264
322,09/03/2022 00:10,1,303,200,48.46747205,5.902722046
323,09/03/2022 00:10,1,303,200,49.19646014,6.050647077
324,09/03/2022 00:10,1,303,200,45.48812101,5.928504585
325,09/03/2022 00:10,1,303,200,50.81945897,6.434062597
326,09/03/2022 00:10,1,303,200,49.26305019,5.915991377
327,09/03/2022 00:10,1,303,200,48.0556694,6.091137445
328,09/03/2022 00:10,1,303,200,53.37535448,6.346705513
329,09/03/2022 00:10,1,303,200,48.98287784,6.091250888
330,09/03/2022 00:10,1,303,200,48.9143063,6.228570238
331,09/03/2022 00:10,1,303,200,45.6553184,6.014394535
332,09/03/2022 00:10,1,303,200,49.31000975,5.977174247
333,09/03/2022 00:11,1,303,200,48.99941478,6.236682875
334,09/03/2022 00:11,1,303,200,50.07061429,6.327980692
335,09/03/2022 00:11,1,303,200,46.72850043,6.290261223
336,09/03/2022 00:11,1,303,200,49.99439522,6.241690887
337,09/03/2022 00:11,1,303,200,47.66281121,5.249422461
338,09/03/2022 00:11,1,303,200,50.18622125,6.061831658
339,09/03/2022 00:11,1,303,200,48.20642456,6.574218275
340,09/03/2022 00:11,1,303,200,50.38444844,6.617713153
341,09/03/2022 00:11,1,303,200,47.59259855,6.461245719
342,09/03/2022 00:11,1,303,200,47.13540283,6.381478104
343,09/03/2022 00:11,1,303,200,48.67720562,6.504293168
344,09/03/2022 00:11,1,303,200,50.68985942,6.479404519
345,09/03/2022 00:12,1,303,200,50.70853337,6.608621016
346,09/03/2022 00:12,1,303,200,51.11431909,6.518717121
347,09/03/2022 00:12,1,303,200,48.81758679,6.062993866
348,09/03/2022 00:12,1,303,200,50.27097434,6.25669924
349,09/03/2022 00:12,1,303,200,48.22877803,6.479458264
350,09/03/2022 00:12,1,303,200,48.99637608,6.610215411
351,09/03/2022 00:12,1,303,200,46.37142125,6.475927761
352,09/03/2022 00:12,1,303,200,46.26694274,6.516175004
353,09/03/2022 00:12,1,303,200,45.28892706,6.124838741
354,09/03/2022 00:12,1,303,200,47.33949485,6.010156907
355,09/03/2022 00:12,1,303,200,47.69417729,5.687117081
356,09/03/2022 00:12,1,303,200,48.06246311,6.32611183
357,09/03/2022 00:13,1,303,200,46.66823904,6.757190906
358,09/03/2022 00:13,1,303,200,48.0943148,5.768564838
359,09/03/2022 00:13,1,303,200,48.69785814,6.387786636
360,09/03/2022 00:13,1,303,200,51.05739706,6.441743923
361,09/03/2022 00:13,1,303,200,49.34948205,6.327870596
362,09/03/2022 00:13,1,303,200,47.27810545,5.941091563
363,09/03/2022 00:13,1,303,200,48.01868847,5.17825717
364,09/03/2022 00:13,1,303,200,49.81397972,5.90230432
365,09/03/2022 00:13,1,303,200,50.43904416,7.047244475
366,09/03/2022 00:13,1,303,200,49.79987346,6.238523431
367,09/03/2022 00:13,1,303,200,51.64769364,5.83537198
368,09/03/2022 00:13,1,303,200,48.96651022,6.457399535
369,09/03/2022 00:14,1,303,200,53.0699255,5.675029136
370,09/03/2022 00:14,1,303,200,48.30911746,6.315732125
371,09/03/2022 00:14,1,303,200,48.37469815,6.783568716
372,09/03/2022 00:14,1,303,200,47.93597639,5.303084085
373,09/03/2022 00:14,1,303,200,46.3564566,6.5623472
374,09/03/2022 00:14,1,303,200,50.23717926,6.896650352
375,09/03/2022 00:14,1,303,200,51.19393825,5.988108331
376,09/03/2022 00:14,1,303,200,47.71774065,5.876203383
377,09/03/2022 00:14,1,303,200,50.06475924,6.430637648
378,09/03/2022 00:14,1,303,200,47.31003735,6.095256603
379,09/03/2022 00:14,1,303,200,49.7647822,6.366998446
380,09/03/2022 00:14,1,303,200,48.28938755,6.360625906
381,09/03/2022 00:15,1,303,200,50.81128978,5.950706736
382,09/03/2022 00:15,1,303,200,48.41217732,6.679097092
383,09/03/2022 00:15,1,303,200,48.15332689,6.16737333
384,09/03/2022 00:15,1,303,200,48.45282404,6.527530087
385,09/03/2022 00:15,1,303,200,50.95627172,6.334445689
386,09/03/2022 00:15,1,303,200,51.33555007,6.662895338
387,09/03/2022 00:15,1,303,200,49.19515345,5.97712096
388,09/03/2022 00:15,1,303,200,47.66416873,6.642963016
389,09/03/2022 00:15,1,303,200,48.25452113,6.196217097
390,09/03/2022 00:15,1,303,200,47.51903646,6.265647283
391,09/03/2022 00:15,1,303,200,48.90230565,7.034603372
392,09/03/2022 00:15,1,303,200,48.30164662,6.55721592
393,09/03/2022 00:16,1,303,200,48.41965331,6.379280419
394,09/03/2022 00:16,1,303,200,48.75779957,6.841489576
395,09/03/2022 00:16,1,303,200,50.17627893,6.000483745
396,09/03/2022 00:16,1,303,200,51.41254927,6.206550304
397,09/03/2022 00:16,1,303,200,50.63729665,6.290533723
398,09/03/2022 00:16,1,303,200,47.37705287,6.450248068
399,09/03/2022 00:16,1,303,200,46.29776601,6.210277057
400,09/03/2022 00:16,1,303,200,49.61291365,6.822748926
401,10/03/2022 00:00,1,303,300,48.95351595,6.042980858
402,10/03/2022 00:00,1,303,300,49.69321956,5.438675407
403,10/03/2022 00:00,1,303,300,50.53059677,5.634291633
404,10/03/2022 00:00,1,303,300,47.34666923,5.731502779
405,10/03/2022 00:00,1,303,300,50.47023221,5.46512178
406,10/03/2022 00:00,1,303,300,48.97137092,5.31410425
407,10/03/2022 00:00,1,303,300,48.47230528,5.351298954
408,10/03/2022 00:00,1,303,300,47.90162544,5.566924089
409,10/03/2022 00:00,1,303,300,48.94399727,5.7999076
410,10/03/2022 00:00,1,303,300,47.98222088,5.716972539
411,10/03/2022 00:00,1,303,300,52.23588772,5.042284377
412,10/03/2022 00:00,1,303,300,48.43604849,5.585658647
413,10/03/2022 00:01,1,303,300,48.97663083,5.368938326
414,10/03/2022 00:01,1,303,300,50.14284251,5.735419937
415,10/03/2022 00:01,1,303,300,50.20511571,5.67253545
416,10/03/2022 00:01,1,303,300,48.36833178,5.832745536
417,10/03/2022 00:01,1,303,300,49.55132687,6.138229511
418,10/03/2022 00:01,1,303,300,47.36099455,5.626530863
419,10/03/2022 00:01,1,303,300,49.49679972,5.939623245
420,10/03/2022 00:01,1,303,300,50.25339283,6.071433639
421,10/03/2022 00:01,1,303,300,48.41422667,5.545392835
422,10/03/2022 00:01,1,303,300,46.99497549,5.916979745
423,10/03/2022 00:01,1,303,300,49.45672181,5.173911825
424,10/03/2022 00:01,1,303,300,50.63036504,4.962646744
425,10/03/2022 00:02,1,303,300,47.814281,5.678610489
426,10/03/2022 00:02,1,303,300,49.47488778,5.297755442
427,10/03/2022 00:02,1,303,300,49.67470723,5.189825563
428,10/03/2022 00:02,1,303,300,49.48831007,5.498899955
429,10/03/2022 00:02,1,303,300,50.52967384,5.640391714
430,10/03/2022 00:02,1,303,300,47.64214384,5.759246529
431,10/03/2022 00:02,1,303,300,49.46843201,5.980128193
432,10/03/2022 00:02,1,303,300,48.90514121,5.330136816
433,10/03/2022 00:02,1,303,300,47.02670461,5.860015152
434,10/03/2022 00:02,1,303,300,49.08202414,5.62586067
435,10/03/2022 00:02,1,303,300,46.34545222,4.95563396
436,10/03/2022 00:02,1,303,300,45.96834351,5.793017483
437,10/03/2022 00:03,1,303,300,47.63984151,6.204344804
438,10/03/2022 00:03,1,303,300,48.41352472,6.013058084
439,10/03/2022 00:03,1,303,300,49.03096449,5.274914276
440,10/03/2022 00:03,1,303,300,49.71709825,5.629912311
441,10/03/2022 00:03,1,303,300,49.14280625,5.189760929
442,10/03/2022 00:03,1,303,300,51.78187031,5.564966903
443,10/03/2022 00:03,1,303,300,49.01928654,5.433923637
444,10/03/2022 00:03,1,303,300,47.38146667,5.303575177
445,10/03/2022 00:03,1,303,300,47.63840589,6.023671077
446,10/03/2022 00:03,1,303,300,49.77483207,5.030481945
447,10/03/2022 00:03,1,303,300,48.26053257,5.421994112
448,10/03/2022 00:03,1,303,300,48.40865024,5.772928405
449,10/03/2022 00:04,1,303,300,48.88910729,5.120716237
